,Province_State,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,dem,rep,swing,mask,New_Confirmed,New_Deaths
845,Virginia,2020-04-29 02:32:33,37.7693,-78.17,14339.0,492.0,1914.0,13847.0,181.34036824526413,82753.0,3422.0,3.4312016179649905,1046.5485384894582,23.864983611130487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,1,801.0,32.0
846,Washington,2020-04-29 02:32:33,47.4009,-121.4905,13842.0,786.0,1697.1,13056.0,183.3522465286328,179679.0,1448.0,5.678370177719983,2380.0425013739496,9.473648196808565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0,1,156.0,22.0
847,West Virginia,2020-04-29 02:32:33,38.4912,-80.9545,1095.0,38.0,481.0,1057.0,82.7665650288209,43055.0,119.2,3.470319634703196,3254.351102571584,12.135208409362672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3,0,1,32.0,4.0
848,Wisconsin,2020-04-29 02:32:33,44.2685,-89.6165,6289.0,300.0,1194.6,5989.0,121.53664526006119,69824.0,1456.0,4.770233741453331,1349.3678992905886,23.151534425186835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,208.0,19.0
849,Wyoming,2020-04-29 02:32:33,42.756,-107.3025,536.0,7.0,343.0,529.0,107.79502855763815,8615.0,56.0,1.3059701492537314,1732.5637519105462,10.447761194029852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,0,0,16.0,0.0
850,Alabama,2020-04-30 02:32:31,32.3182,-86.9023,6912.0,256.0,1130.6,6656.0,147.41206727296418,80449.0,945.0,3.703703703703704,1715.7339988487695,13.671875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,1,162.0,14.0
851,Alaska,2020-04-30 02:32:31,61.3707,-152.4044,355.0,9.0,240.0,346.0,59.389476184820055,19119.0,72.6,2.5352112676056344,3198.499704725562,10.169837204574224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,4.0,0.0
852,Arizona,2020-04-30 02:32:31,33.7298,-111.4312,7209.0,308.0,1475.0,6901.0,99.04218009849812,68813.0,1131.0,4.2724372312387295,945.4001302702112,15.688722430295465,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,254.0,33.0
853,Arkansas,2020-04-30 02:32:31,34.9697,-92.3731,3193.0,57.0,1249.0,3136.0,123.32818468096315,45449.0,389.0,1.7851550266207328,1755.4471235719054,12.182900093955526,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,1,66.0,0.0
854,California,2020-04-30 02:32:31,36.1162,-119.6816,48747.0,1946.0,6260.4,46801.0,124.32725252763296,603139.0,7797.4,3.992040535827846,1538.2816329674445,15.7420283889744,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,2583.0,82.0
855,Colorado,2020-04-30 02:32:31,39.0598,-105.3111,14758.0,766.0,2275.0,13992.0,260.42856893283755,69449.0,2610.0,5.190405203957176,1225.538940494419,17.685323214527713,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,442.0,30.0
856,Connecticut,2020-04-30 02:32:31,41.5978,-72.7554,26767.0,2169.0,2277.1,24598.0,750.7670490482252,94818.0,5393.6,8.103261478686441,2659.477343619181,19.020122746462782,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,455.0,82.0
857,Delaware,2020-04-30 02:32:31,39.3185,-75.5071,4655.0,144.0,1173.0,4511.0,478.0419074847704,21538.0,357.2,3.0934479054779818,2211.829560345217,11.731677369182169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,80.0,7.0
858,Florida,2020-04-30 02:32:31,27.7663,-81.6868,33193.0,1218.0,4746.7,31975.0,156.33031574174174,373488.0,5624.0,3.6694483776699913,1759.030427070516,16.943331425300514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,345.0,47.0
859,Georgia,2020-04-30 02:32:31,33.0406,-83.6431,25775.0,1101.0,7463.9,24674.0,254.2065387937917,143939.0,5056.0,4.271580989330747,1419.6017453904785,19.615906886517944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,853.0,65.0
860,Hawaii,2020-04-30 02:32:31,21.0943,-157.4983,613.0,16.0,505.0,597.0,43.297504001310934,29618.0,69.0,2.6101141924959217,2091.982827913258,11.256117455138662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,4.0,0.0
861,Idaho,2020-04-30 02:32:31,44.2405,-114.4788,1952.0,60.0,1087.0,1892.0,121.20482062369568,28382.0,173.0,3.0737704918032787,1762.3131244578533,8.862704918032787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0
862,Illinois,2020-04-30 02:32:31,40.3495,-88.9861,50358.0,2215.0,3148.9,48143.0,429.10266689037246,256667.0,8372.4,4.398506692084673,2187.0704595645425,17.57098046162104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,2256.0,90.0
863,Indiana,2020-04-30 02:32:31,39.8494,-86.2583,17182.0,964.0,1910.9,16218.0,262.5613654291248,91550.0,3364.9,5.610522639972063,1398.9927252378286,19.5434272019232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,1,594.0,63.0
864,Iowa,2020-04-30 02:32:31,42.0115,-93.2105,6843.0,148.0,2428.0,6695.0,261.1121477246841,41337.0,1140.6,2.1627940961566563,1577.318844146612,16.67873985034977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,467.0,12.0
865,Kansas,2020-04-30 02:32:31,38.5266,-96.7265,3839.0,134.0,266.0,3705.0,157.43362280232668,29458.0,515.0,3.490492315707216,1208.0436729645585,13.414951810367286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,1,187.0,7.0
866,Kentucky,2020-04-30 02:32:31,37.6681,-84.6701,4537.0,234.0,1617.0,4303.0,132.53281991106252,52411.0,1331.0,5.1575931232091685,1531.0067499137529,29.336566012783777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,1,162.0,9.0
867,Louisiana,2020-04-30 02:32:31,31.1695,-91.8678,27660.0,1845.0,17303.0,25815.0,601.6619442947177,156568.0,3603.1,6.670281995661606,3405.676330236275,12.963644265412526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,1,374.0,44.0
868,Maine,2020-04-30 02:32:31,44.6939,-69.3819,1056.0,52.0,615.0,1004.0,89.94843297223352,20602.0,166.0,4.924242424242424,1754.8462273617001,15.719696969696967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,16.0,1.0
869,Maryland,2020-04-30 02:32:31,39.0639,-76.8021,20849.0,1078.0,1361.0,19771.0,350.79631217153326,110929.0,4402.0,5.170511775145091,1866.4436717768729,21.11372248069452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,736.0,62.0
870,Massachusetts,2020-04-30 02:32:31,42.2302,-71.5301,60265.0,3405.0,1710.3,56860.0,878.0157615958105,265618.0,5758.0,5.6500456317929135,3869.854651349141,9.554467767360824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,1963.0,252.0
871,Michigan,2020-04-30 02:32:31,43.3266,-84.5361,40399.0,3670.0,8342.0,36729.0,507.0627175544312,172352.0,4672.7,9.084383276813783,2163.2533848843123,12.519997030806433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1137.0,102.0
872,Minnesota,2020-04-30 02:32:31,45.6945,-93.9002,4644.0,319.0,2043.0,4325.0,93.88558977496166,66744.0,950.0,6.869078380706288,1349.3324297889835,20.45650301464255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,463.0,18.0
873,Mississippi,2020-04-30 02:32:31,32.7416,-89.6787,6569.0,250.0,3413.0,6319.0,226.89231785233932,66094.0,1126.0,3.80575430050236,2282.87728058038,17.141117369462627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,1,227.0,11.0
874,Missouri,2020-04-30 02:32:31,38.4561,-92.2884,7660.0,338.0,1187.3,7322.0,130.7288594709133,77159.0,1059.2,4.412532637075718,1316.828729492977,12.878323263399462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,210.0,8.0
875,Montana,2020-04-30 02:32:31,46.9219,-110.4544,451.0,16.0,382.0,435.0,52.079303730887425,13528.0,61.0,3.547671840354768,1562.1481615774833,13.525498891352552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,1,0.0,1.0
876,Nebraska,2020-04-30 02:32:31,41.1254,-98.2681,3851.0,56.0,1182.8,3795.0,252.47955774445475,23631.0,340.2,1.4541677486367175,1549.2974367850454,10.921287930768347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,334.0,0.0
877,Nevada,2020-04-30 02:32:31,38.3135,-117.0554,4934.0,230.0,100.0,4704.0,163.55636644979592,41028.0,814.8,4.661532225374949,1360.0305234499851,18.08036401737235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,113.0,11.0
878,New Hampshire,2020-04-30 02:32:31,43.4525,-71.5639,2058.0,60.0,936.0,1998.0,154.95261070302402,20746.0,249.0,2.915451895043732,1562.0247141131867,12.099125364431488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,48.0,0.0
879,New Jersey,2020-04-30 02:32:31,40.2989,-74.521,116365.0,6771.0,15642.0,109594.0,1310.0935692661385,241318.0,6685.2,5.818759936406996,2716.875004925587,7.472502217574041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,2509.0,329.0
880,New Mexico,2020-04-30 02:32:31,34.8405,-106.2485,3213.0,112.0,705.0,3101.0,192.6798450165604,61745.0,509.0,3.4858387799564268,3702.7752974004106,15.841892312480548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,239.0,7.0
881,New York,2020-04-30 02:32:31,42.1657,-74.9481,299691.0,23477.0,53238.0,276214.0,1777.4186326157517,872481.0,65397.0,7.833735414143233,5174.543066035428,21.82147612040401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,4585.0,565.0
882,North Carolina,2020-04-30 02:32:31,35.6301,-79.8064,10180.0,382.0,2112.3,9798.0,102.64295527015615,118440.0,1236.8,3.7524557956778,1194.2074285066105,11.948343438940459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,425.0,19.0
883,North Dakota,2020-04-30 02:32:31,47.5289,-99.784,1033.0,19.0,437.0,1014.0,170.34454782015047,25536.0,82.0,1.8393030009680544,4210.956798775762,7.938044530493706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,42.0,0.0
884,Ohio,2020-04-30 02:32:31,40.3888,-82.7649,17303.0,937.0,2701.8,16366.0,154.85248607016734,128908.0,3421.0,5.415245911113679,1153.6568383709835,19.77113795295613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,534.0,138.0
885,Oklahoma,2020-04-30 02:32:31,35.5653,-96.9289,3473.0,214.0,2319.0,3259.0,94.95209198077228,61267.0,693.0,6.161819752375468,1675.0445779976892,19.953930319608407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,63.0,7.0
886,Oregon,2020-04-30 02:32:31,44.572,-122.0709,2446.0,101.0,1505.5,2345.0,61.04204713963356,54472.0,569.0,4.129190515126737,1359.3959083361076,23.262469337694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,61.0,2.0
887,Pennsylvania,2020-04-30 02:32:31,40.5908,-77.2098,46327.0,2373.0,3640.1,43954.0,368.03980966192086,214883.0,5619.4,5.122282901979407,1707.1146074553185,12.6129704259811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1190.0,327.0
888,Rhode Island,2020-04-30 02:32:31,41.6809,-71.5118,8247.0,251.0,391.0,7996.0,778.488164091372,60165.0,750.0,3.043530980962774,5679.367090160956,9.094216078574027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,320.0,12.0
